"","Ref_Date","realGDP","gdpDelta","Participation rate (rate)","Unemployment rate (rate)","Composite.6","Composite.6 Sale","Composite.11","Composite.11 Sale","BC_Victoria","BC_Victoria Sale","BC_Vancouver","BC_Vancouver Sale","AB_Calgary","AB_Calgary Sale","AB_Edmonton","AB_Edmonton Sale","MB_Winnipeg","MB_Winnipeg Sale","ON_Hamilton","ON_Hamilton Sale","ON_Toronto","ON_Toronto Sale","X_Ottawa_Gatineau","X_Ottawa_Gatineau Sale","QC_Montreal","QC_Montreal Sale","QC_Quebec","QC_Quebec Sale","NS_Halifax","NS_Halifax Sale","Composite.6 HPIDelta","Composite.6 Sale Delta","Composite.6 Sale sAdj","Composite.6 Sale sAdjDelta","Composite.11 HPIDelta","Composite.11 Sale Delta","Composite.11 Sale sAdj","Composite.11 Sale sAdjDelta","BC_Victoria HPIDelta","BC_Victoria Sale Delta","BC_Victoria Sale sAdj","BC_Victoria Sale sAdjDelta","BC_Vancouver HPIDelta","BC_Vancouver Sale Delta","BC_Vancouver Sale sAdj","BC_Vancouver Sale sAdjDelta","AB_Calgary HPIDelta","AB_Calgary Sale Delta","AB_Calgary Sale sAdj","AB_Calgary Sale sAdjDelta","AB_Edmonton HPIDelta","AB_Edmonton Sale Delta","AB_Edmonton Sale sAdj","AB_Edmonton Sale sAdjDelta","MB_Winnipeg HPIDelta","MB_Winnipeg Sale Delta","MB_Winnipeg Sale sAdj","MB_Winnipeg Sale sAdjDelta","ON_Hamilton HPIDelta","ON_Hamilton Sale Delta","ON_Hamilton Sale sAdj","ON_Hamilton Sale sAdjDelta","ON_Toronto HPIDelta","ON_Toronto Sale Delta","ON_Toronto Sale sAdj","ON_Toronto Sale sAdjDelta","X_Ottawa_Gatineau HPIDelta","X_Ottawa_Gatineau Sale Delta","X_Ottawa_Gatineau Sale sAdj","X_Ottawa_Gatineau Sale sAdjDelta","QC_Montreal HPIDelta","QC_Montreal Sale Delta","QC_Montreal Sale sAdj","QC_Montreal Sale sAdjDelta","QC_Quebec HPIDelta","QC_Quebec Sale Delta","QC_Quebec Sale sAdj","QC_Quebec Sale sAdjDelta","NS_Halifax HPIDelta","NS_Halifax Sale Delta","NS_Halifax Sale sAdj","NS_Halifax Sale sAdjDelta"
"228",1994-12-15,NA,NA,65.1,9.6,NA,NA,NA,NA,61.67,260,71.13,2071,NA,NA,NA,NA,63.38,448,NA,NA,NA,NA,NA,NA,56.25,1143,62.61,213,59.76,189,NA,NA,NA,NA,NA,NA,NA,NA,0.00620003263175084,-0.195046439628483,360.898215831289,0.073758777051449,0.00253699788583495,-0.279150713539854,2879.55432785505,0.00366363006788029,NA,NA,NA,NA,NA,NA,NA,NA,-0.00298883120969007,-0.271544715447154,592.568966944444,-0.0778676376158337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00548090523338052,0.10009624639076,1694.62133982865,0.216630615199389,0.0116335433834223,-0.0405405405405406,337.619662691452,0.0687494199732921,-0.00582265845949093,0.629310344827586,323.470480112727,1.17107552672309
"229",1995-01-15,NA,NA,65.1,9.6,NA,NA,NA,NA,61.49,317,70.91,2566,NA,NA,NA,NA,63.14,326,NA,NA,NA,NA,NA,NA,56.41,669,62.2,140,60.14,63,NA,NA,NA,NA,NA,NA,NA,NA,-0.00291876114804601,0.219230769230769,458.885943599708,0.271510701549783,-0.00309292844088283,0.239014968614196,3374.073689479,0.171734687149422,NA,NA,NA,NA,NA,NA,NA,NA,-0.00378668349637112,-0.272321428571429,641.367540341579,0.0823508757955413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00284444444444443,-0.414698162729659,1495.77950357692,-0.117337030744483,-0.00654847468455511,-0.342723004694836,420.763573007095,0.24626501209329,0.00635876840696126,-0.666666666666667,123.385074143221,-0.618558472166541
"230",1995-02-15,NA,NA,65,9.6,NA,NA,NA,NA,61.68,224,70.96,2047,NA,NA,NA,NA,63.21,347,NA,NA,NA,NA,NA,NA,56.41,868,62.27,145,60.08,93,NA,NA,NA,NA,NA,NA,NA,NA,0.00308993332249141,-0.293375394321767,323.563224645855,-0.294894016348202,0.000705119165138823,-0.202260327357755,2880.0146271109,-0.14642805932445,NA,NA,NA,NA,NA,NA,NA,NA,0.00110864745011097,0.0644171779141105,763.754846179802,0.190822419502306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.29745889387145,1659.23052609308,0.109274810976679,0.00112540192926036,0.0357142857142858,365.164411016623,-0.132138724826195,-0.000997672098437041,0.476190476190476,135.830080312788,0.100863141315791
"231",1995-03-15,NA,NA,65.2,9.7,NA,NA,NA,NA,60.79,219,70.92,2125,NA,NA,NA,NA,63.03,478,NA,NA,NA,NA,NA,NA,56.82,1137,62,227,60.08,123,NA,NA,NA,NA,NA,NA,NA,NA,-0.0144293125810636,-0.0223214285714286,255.631703657243,-0.209948213561552,-0.000563697857948076,0.038104543234001,2237.12345125554,-0.223224968999647,NA,NA,NA,NA,NA,NA,NA,NA,-0.00284765068818227,0.377521613832853,766.807795184908,0.00399728920919684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00726821485552209,0.309907834101383,1520.27517042886,-0.0837468654771023,-0.00433595631925487,0.56551724137931,387.316884804485,0.0606643832737941,0,0.32258064516129,128.574925376397,-0.0534134627593814
"232",1995-04-15,NA,NA,64.9,9.5,NA,NA,NA,NA,60.43,200,70.9,1962,NA,NA,NA,NA,63.35,479,NA,NA,NA,NA,NA,NA,56.99,1176,62.35,220,60.29,82,NA,NA,NA,NA,NA,NA,NA,NA,-0.00592202664911989,-0.08675799086758,201.798541810974,-0.210588753570449,-0.000282007896221015,-0.0767058823529412,1855.01012399916,-0.170805650909395,NA,NA,NA,NA,NA,NA,NA,NA,0.0050769474853245,0.002092050209205,632.74747877487,-0.174829099615126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00299190425906382,0.0343007915567282,1132.57807609901,-0.255017711182173,0.00564516129032255,-0.0308370044052864,267.787156720407,-0.308609649549402,0.00349533954727033,-0.333333333333333,68.8506867407712,-0.464509222624754
"233",1995-05-15,NA,NA,64.8,9.5,NA,NA,NA,NA,59.93,263,70.7,2371,NA,NA,NA,NA,63.33,700,NA,NA,NA,NA,NA,NA,57.33,2520,63.04,536,60.56,129,NA,NA,NA,NA,NA,NA,NA,NA,-0.00827403607479726,0.315,228.445553676181,0.132047593734189,-0.00282087447108603,0.208460754332314,2024.38948784392,0.0913091317688324,NA,NA,NA,NA,NA,NA,NA,NA,-0.00031570639305456,0.461377870563674,729.944840045376,0.153611613686237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00596595894016483,1.14285714285714,1336.50979557711,0.180059744914469,0.0110665597433841,1.43636363636364,288.892323293603,0.0788132143142013,0.00447835461933987,0.573170731707317,89.4069706888367,0.298563237654573
"234",1995-06-15,NA,NA,64.8,9.5,NA,NA,NA,NA,59.98,325,70.42,2753,NA,NA,NA,NA,63.66,882,NA,NA,NA,NA,NA,NA,57.2,3929,63.38,1030,60.91,265,NA,NA,NA,NA,NA,NA,NA,NA,0.000834306691139597,0.23574144486692,246.922140871703,0.0808796095970981,-0.00396039603960396,0.161113454238718,2117.92518664381,0.0462043985910565,NA,NA,NA,NA,NA,NA,NA,NA,0.00521080056845102,0.26,703.212160484205,-0.0366228762703629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00226757369614505,0.559126984126984,1436.75778061972,0.0750072954005692,0.00539340101522856,0.921641791044776,312.148423662574,0.0805009288714664,0.00577939233817681,1.05426356589147,186.274997518249,1.08345049701485
"235",1995-07-15,NA,NA,64.8,9.6,NA,NA,NA,NA,59.85,396,70.02,2540,NA,NA,NA,NA,63.62,911,NA,NA,NA,NA,NA,NA,56.93,1400,63.26,418,60.78,377,NA,NA,NA,NA,NA,NA,NA,NA,-0.00216738912970982,0.218461538461538,299.210943184743,0.211762307456292,-0.00568020448736162,-0.0773701416636396,2087.6874379762,-0.014277061748117,NA,NA,NA,NA,NA,NA,NA,NA,-0.000628338045868704,0.0328798185941044,543.400908787777,-0.227258942146831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00472027972027977,-0.643675235428862,1423.56283683331,-0.00918383318635296,-0.00189334174818567,-0.594174757281553,366.785629532142,0.175035982012933,-0.0021342965030372,0.422641509433962,278.912833132855,0.49731760487894
"236",1995-08-15,NA,NA,64.8,9.5,NA,NA,NA,NA,60.2,434,70.05,3159,NA,NA,NA,NA,63.6,1159,NA,NA,NA,NA,NA,NA,56.37,1111,62.62,283,60.82,548,NA,NA,NA,NA,NA,NA,NA,NA,0.00584795321637421,0.095959595959596,331.51801217022,0.107974222605654,0.000428449014567178,0.243700787401575,2687.65752248343,0.28738501443915,NA,NA,NA,NA,NA,NA,NA,NA,-0.000314366551398826,0.272228320526894,712.294530732504,0.310808501077956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00983664148954866,-0.206428571428571,1375.39948195624,-0.0338329672782224,-0.010116977552956,-0.322966507177033,329.142113212326,-0.102630837439929,0.000658111220796398,0.453580901856764,428.623504164003,0.536765086602654
"237",1995-09-15,NA,NA,64.6,9.2,NA,NA,NA,NA,59.87,444,69.98,2855,NA,NA,NA,NA,63.54,805,NA,NA,NA,NA,NA,NA,56.02,1074,62.5,250,60.55,201,NA,NA,NA,NA,NA,NA,NA,NA,-0.00548172757475096,0.0230414746543779,426.750673692863,0.287262405138172,-0.000999286224125484,-0.0962329851218741,2864.66100937193,0.0658579024328052,NA,NA,NA,NA,NA,NA,NA,NA,-0.00094339622641515,-0.305435720448663,612.988610029557,-0.13941693557695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00620897640588958,-0.0333033303330333,1546.83152008096,0.124641633484471,-0.00191632066432446,-0.11660777385159,375.0019757231,0.139331494421045,-0.00443932916803691,-0.633211678832117,212.610734439726,-0.50396855894684
"238",1995-10-15,NA,NA,64.7,9.3,NA,NA,NA,NA,59.53,365,69.92,2517,NA,NA,NA,NA,63.41,781,NA,NA,NA,NA,NA,NA,55.75,1009,62.3,272,60.29,134,NA,NA,NA,NA,NA,NA,NA,NA,-0.00567897110405868,-0.177927927927928,385.348177877395,-0.0970179975515767,-0.000857387825092926,-0.118388791593695,2675.21693448564,-0.0661314111046706,NA,NA,NA,NA,NA,NA,NA,NA,-0.00204595530374574,-0.0298136645962733,701.16860690023,0.143852586211057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00481970724741165,-0.0605214152700186,1406.70063517498,-0.0905922093562224,-0.00320000000000009,0.0880000000000001,384.32104203009,0.0248507125569677,-0.00429397192402969,-0.333333333333333,157.056667573519,-0.26129474136197
"239",1995-11-15,NA,NA,64.4,9.2,NA,NA,NA,NA,60.19,307,69.91,2667,NA,NA,NA,NA,63.28,615,NA,NA,NA,NA,NA,NA,55.72,1031,61.98,237,59.29,179,NA,NA,NA,NA,NA,NA,NA,NA,0.0110868469679153,-0.158904109589041,319.458068386921,-0.170988506688717,-0.000143020594965737,0.0595947556615017,2663.32692448671,-0.00444450311511368,NA,NA,NA,NA,NA,NA,NA,NA,-0.00205014981864049,-0.212548015364917,642.607277563019,-0.0835196110620275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000538116591928262,0.0218037661050545,1382.15595087581,-0.0174484063527248,-0.00513643659711072,-0.128676470588235,337.246313613441,-0.122488032838347,-0.0165864985901476,0.335820895522388,229.908359766179,0.463856092951658
"240",1995-12-15,NA,NA,64.7,9.4,NA,NA,NA,NA,60.29,296,69.64,2131,NA,NA,NA,NA,62.93,418,NA,NA,NA,NA,NA,NA,55.62,1020,61.83,261,59.05,114,NA,NA,NA,NA,NA,NA,NA,NA,0.00166140554909466,-0.0358306188925082,410.868738023314,0.286142936060322,-0.00386210842511792,-0.200974878140233,2962.97936873931,0.112510575212371,NA,NA,NA,NA,NA,NA,NA,NA,-0.00553097345132747,-0.320325203252033,552.888009336558,-0.139617572596916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001794687724336,-0.0106692531522793,1512.26051323292,0.0941316081406482,-0.00242013552758957,0.10126582278481,413.702966959948,0.226708640718141,-0.00404790015179624,-0.363128491620112,195.109178480692,-0.151361095876974
"241",1996-01-15,NA,NA,64.7,9.4,NA,NA,NA,NA,60.47,269,69.52,2089,NA,NA,NA,NA,62.84,305,NA,NA,NA,NA,NA,NA,55.57,771,61.77,150,59.06,105,NA,NA,NA,NA,NA,NA,NA,NA,0.00298556974622666,-0.0912162162162162,389.401636682402,-0.0522480767073942,-0.00172314761631254,-0.0197090567808541,2746.85889996946,-0.0729402543433185,NA,NA,NA,NA,NA,NA,NA,NA,-0.00143016049578892,-0.270334928229665,600.05245338706,0.0853056012321511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00089895720963673,-0.244117647058824,1723.83557138686,0.13990648853327,-0.000970402717127561,-0.425287356321839,450.818113936173,0.0897144810175317,0.000169348010160997,-0.0789473684210527,205.641790238702,0.0539831690135057
"242",1996-02-15,NA,NA,64.8,9.5,NA,NA,NA,NA,59.65,316,69.33,2153,NA,NA,NA,NA,62.82,287,NA,NA,NA,NA,NA,NA,55.64,856,62.25,191,59.94,142,NA,NA,NA,NA,NA,NA,NA,NA,-0.0135604431949727,0.174721189591078,456.455263339689,0.172196571202336,-0.00273302646720364,0.0306366682623265,3029.15070452847,0.102768949858381,NA,NA,NA,NA,NA,NA,NA,NA,-0.000318268618714201,-0.059016393442623,631.693489491651,0.052730450356449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00125967248515391,0.110246433203632,1636.29185522544,-0.0507842613382148,0.00777076250607078,0.273333333333333,481.009672442587,0.0669705976159787,0.0149001015916017,0.352380952380952,207.39646671415,0.00853268430220888
"243",1996-03-15,NA,NA,64.7,9.6,NA,NA,NA,NA,59.87,373,69.51,2946,NA,NA,NA,NA,63.11,377,NA,NA,NA,NA,NA,NA,55.81,1113,61.93,244,60.62,177,NA,NA,NA,NA,NA,NA,NA,NA,0.00368818105616087,0.180379746835443,435.390983854573,-0.0461475223902497,0.00259627866724377,0.368323269856015,3101.44267642297,0.0238654259711923,NA,NA,NA,NA,NA,NA,NA,NA,0.00461636421521816,0.313588850174216,604.783553942909,-0.0425996721454235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00305535585909422,0.300233644859813,1488.1849293644,-0.0905137585254492,-0.00514056224899595,0.277486910994764,416.32299512024,-0.134481032354018,0.0113446780113446,0.246478873239437,185.022453590425,-0.107880396798476
"244",1996-04-15,NA,NA,64.6,9.3,NA,NA,NA,NA,59.57,460,69.78,3488,NA,NA,NA,NA,63.2,534,NA,NA,NA,NA,NA,NA,56.31,1844,62.22,360,61,224,NA,NA,NA,NA,NA,NA,NA,NA,-0.00501085685652247,0.233243967828418,464.136646165239,0.066022640285696,0.00388433318946912,0.18397827562797,3297.79577599851,0.0633102462503039,NA,NA,NA,NA,NA,NA,NA,NA,0.00142608144509593,0.416445623342175,705.401155878457,0.16636960658002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00895896792689488,0.656783468104223,1775.91324177429,0.193341772741092,0.00468270628128531,0.475409836065574,438.197165542484,0.0525413457306789,0.00626855823160688,0.265536723163842,188.079924755277,0.0165248655258901
"245",1996-05-15,NA,NA,64.5,9.2,NA,NA,NA,NA,59.82,460,69.88,3719,NA,NA,NA,NA,63.38,693,NA,NA,NA,NA,NA,NA,56.69,4093,62.54,921,61.18,365,NA,NA,NA,NA,NA,NA,NA,NA,0.00419674332717812,0,399.562565365183,-0.139127305145103,0.00143307537976489,0.0662270642201834,3175.32876646628,-0.0371360198904841,NA,NA,NA,NA,NA,NA,NA,NA,0.0028481012658228,0.297752808988764,722.645391644922,0.0244459987381096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00674835730776047,1.21963123644252,2170.76769575283,0.22233881965092,0.00514304082288652,1.55833333333333,496.398936107105,0.132820965403936,0.00295081967213107,0.629464285714286,252.973211638956,0.345030374550158
"246",1996-06-15,NA,NA,64.8,9.8,NA,NA,NA,NA,59.49,404,69.98,3205,NA,NA,NA,NA,63.44,894,NA,NA,NA,NA,NA,NA,56.8,4753,62.94,1078,60.85,262,NA,NA,NA,NA,NA,NA,NA,NA,-0.00551654964894677,-0.121739130434783,306.943215114363,-0.231801871044075,0.00143102461362354,-0.138209196020436,2465.65572945638,-0.223495924108569,NA,NA,NA,NA,NA,NA,NA,NA,0.000946670874092614,0.29004329004329,712.779672871745,-0.0136522267868072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00194037749162113,0.161250916198387,1738.07832305562,-0.199325507535319,0.00639590661976341,0.170466883821933,326.695146318694,-0.34186976934172,-0.00539391958156255,-0.282191780821918,184.166223961438,-0.271993177584825
"247",1996-07-15,NA,NA,64.8,9.7,NA,NA,NA,NA,59.86,477,70.01,3177,NA,NA,NA,NA,63.42,1078,NA,NA,NA,NA,NA,NA,56.46,1611,62.87,462,60.61,209,NA,NA,NA,NA,NA,NA,NA,NA,0.00621953269457043,0.180693069306931,360.41318156344,0.174201493358159,0.000428693912546407,-0.00873634945397816,2611.25314584661,0.0590501807088599,NA,NA,NA,NA,NA,NA,NA,NA,-0.000315258511979777,0.205816554809843,643.014467259301,-0.0978776587881136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00598591549295768,-0.661056175047338,1638.11409295605,-0.0575142263576645,-0.00111217032094058,-0.571428571428571,405.394643167104,0.240895825160616,-0.00394412489728846,-0.202290076335878,154.622764256675,-0.160417361388421
"248",1996-08-15,NA,NA,64.6,9.4,NA,NA,NA,NA,59.75,485,70.07,3058,NA,NA,NA,NA,63.5,944,NA,NA,NA,NA,NA,NA,55.94,1191,62.83,328,60.18,176,NA,NA,NA,NA,NA,NA,NA,NA,-0.00183762111593722,0.0167714884696017,370.475197932158,0.0279180032347042,0.000857020425653277,-0.0374567201762669,2601.7273516158,-0.00364797807748451,NA,NA,NA,NA,NA,NA,NA,NA,0.00126143172500792,-0.12430426716141,580.160515109132,-0.0977488926774372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00921006021962456,-0.260707635009311,1474.43814852374,-0.0999173043783195,-0.000636233497693595,-0.29004329004329,381.479198352095,-0.0589929966221839,-0.00709453885497446,-0.157894736842105,137.660103527125,-0.109703514945523
"249",1996-09-15,NA,NA,64.7,9.9,NA,NA,NA,NA,60.03,391,69.87,2706,NA,NA,NA,NA,63.32,724,NA,NA,NA,NA,NA,NA,55.54,1037,62.42,248,60.26,161,NA,NA,NA,NA,NA,NA,NA,NA,0.00468619246861923,-0.193814432989691,375.809714896192,0.0143991203562601,-0.00285428856857417,-0.115107913669065,2715.15680958335,0.0435977497400331,NA,NA,NA,NA,NA,NA,NA,NA,-0.00283464566929137,-0.233050847457627,551.309010759502,-0.0497302101715806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00715051841258485,-0.129303106633081,1493.5421660372,0.0129568117405163,-0.00652554512175707,-0.24390243902439,372.001959917316,-0.0248433950677239,0.001329345297441,-0.0852272727272727,170.300140521372,0.237106003540203
"250",1996-10-15,NA,NA,64.6,9.9,NA,NA,NA,NA,60.01,395,69.8,3208,NA,NA,NA,NA,63.48,698,NA,NA,NA,NA,NA,NA,55.47,1176,62.04,276,60.35,236,NA,NA,NA,NA,NA,NA,NA,NA,-0.000333166749958425,0.0102301790281329,417.020630853619,0.109658995826679,-0.00100186059825402,0.185513673318551,3409.65273175603,0.255784829709065,NA,NA,NA,NA,NA,NA,NA,NA,0.00252684775742251,-0.0359116022099447,626.652608983816,0.136663099557393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00126035289881166,0.13404050144648,1639.52422890563,0.0977421770794447,-0.00608779237423906,0.112903225806452,389.972822059944,0.0483085146826192,0.0014935280451378,0.46583850931677,276.607265278735,0.624233922719644
"251",1996-11-15,NA,NA,64.6,9.9,NA,NA,NA,NA,60.03,488,69.71,3622,NA,NA,NA,NA,63.33,601,NA,NA,NA,NA,NA,NA,55.51,1311,61.38,275,60.67,233,NA,NA,NA,NA,NA,NA,NA,NA,0.000333277787035513,0.235443037974683,507.803053331653,0.217692880786754,-0.00128939828080232,0.129052369077307,3617.01166872548,0.0608152657419343,NA,NA,NA,NA,NA,NA,NA,NA,-0.00236294896030242,-0.138968481375358,627.978819211991,0.00211634039204811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000721110510185641,0.114795918367347,1757.52323142404,0.0719714905324582,-0.0106382978723404,-0.00362318840579712,391.319562209689,0.00345342052974495,0.00530240265120141,-0.0127118644067796,299.266188969384,0.081917312142237
"252",1996-12-15,NA,NA,64.6,9.7,NA,NA,NA,NA,59.99,312,69.92,2747,NA,NA,NA,NA,63.44,582,NA,NA,NA,NA,NA,NA,55.82,1376,61.42,208,60.68,152,NA,NA,NA,NA,NA,NA,NA,NA,-0.000666333499916738,-0.360655737704918,433.077858997547,-0.14715388937471,0.00301248027542678,-0.241579237990061,3819.47645515104,0.0559757072879177,NA,NA,NA,NA,NA,NA,NA,NA,0.00173693352281701,-0.0316139767054908,769.810577593006,0.225854366488013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00558457935507128,0.049580472921434,2040.06908451813,0.160763651963312,0.000651678071032835,-0.243636363636364,329.694318496817,-0.157480610897367,0.000164826108455474,-0.347639484978541,260.14557130759,-0.130721809224483
"253",1997-01-15,1046317,NA,64.7,9.5,NA,NA,NA,NA,60.25,496,69.78,3521,NA,NA,NA,NA,63.26,502,NA,NA,NA,NA,NA,NA,55.95,1089,61.45,186,60.84,115,NA,NA,NA,NA,NA,NA,NA,NA,0.00433405567594591,0.58974358974359,718.004504812161,0.657910904228949,-0.00200228832951943,0.281761922096833,4629.81818419936,0.212160420037533,NA,NA,NA,NA,NA,NA,NA,NA,-0.00283732660781844,-0.137457044673539,987.627316722308,0.282948488198691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00232891436761018,-0.208575581395349,2434.83390044136,0.193505611608475,0.000488440247476518,-0.105769230769231,559.014461280854,0.695553820367856,0.00263678312458815,-0.243421052631579,225.226722642388,-0.134228111167477
"254",1997-02-15,1052908,0.00629923818498601,64.7,9.5,NA,NA,NA,NA,60.59,316,69.91,3010,NA,NA,NA,NA,63.16,440,NA,NA,NA,NA,NA,NA,56.21,1169,61.81,214,60.98,183,NA,NA,NA,NA,NA,NA,NA,NA,0.00564315352697098,-0.362903225806452,456.455263339689,-0.36427242408583,0.00186299799369438,-0.145129224652087,4234.90182100821,-0.0852984604317543,NA,NA,NA,NA,NA,NA,NA,NA,-0.00158077774264942,-0.123505976095618,968.449949046434,-0.0194176156847492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00464700625558523,0.0734618916437098,2234.60885368988,-0.0822335547058001,0.00585842148087878,0.150537634408602,538.932303155569,-0.0359242193471564,0.00230111768573305,0.591304347826087,267.278545131616,0.186708850512367
"255",1997-03-15,1052793,-0.000109221318481789,64.6,9.3,NA,NA,NA,NA,60.55,345,69.92,3154,NA,NA,NA,NA,63.34,528,NA,NA,NA,NA,NA,NA,56.5,1221,62.26,227,61.44,205,NA,NA,NA,NA,NA,NA,NA,NA,-0.000660174946360836,0.0917721518987342,402.70747836415,-0.117750389342188,0.000143041052782289,0.0478405315614618,3320.41758365175,-0.215939890936774,NA,NA,NA,NA,NA,NA,NA,NA,0.00284990500316673,0.2,847.017815601739,-0.125388135508976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00515922433730642,0.0444824636441403,1632.59101415448,-0.269406361001981,0.00728037534379533,0.0607476635514019,387.316884804485,-0.281325534697663,0.00754345687110525,0.120218579234973,214.291542293996,-0.198246375561225
"256",1997-04-15,1059928,0.0067772107147368,64.6,9.4,NA,NA,NA,NA,60.58,440,70.18,3846,NA,NA,NA,NA,63.63,798,NA,NA,NA,NA,NA,NA,56.87,2387,62.72,427,61.55,250,NA,NA,NA,NA,NA,NA,NA,NA,0.000495458298926499,0.27536231884058,443.956791984142,0.10242996675292,0.00371853546910761,0.219403931515536,3636.27366814515,0.0951254101437522,NA,NA,NA,NA,NA,NA,NA,NA,0.00457846542469209,0.511363636363636,1054.13880597567,0.244529674062155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065486725663717,0.954954954954955,2298.86383303429,0.40810761121632,0.00738837134596859,0.881057268722467,519.750526907335,0.341925816556388,0.00179036458333326,0.219512195121951,209.910630307229,-0.0204436999233311
"257",1997-05-15,1063696,0.00355495845000786,64.8,9.4,NA,NA,NA,NA,60.33,549,70.35,3975,NA,NA,NA,NA,64.1,750,NA,NA,NA,NA,NA,NA,57.1,4731,63.08,1095,61.85,449,NA,NA,NA,NA,NA,NA,NA,NA,-0.00412677451304055,0.247727272727273,476.869235620621,0.074134339716678,0.00242234254773432,0.0335413416536661,3393.90477190198,-0.0666530955484448,NA,NA,NA,NA,NA,NA,NA,NA,0.00738645293100726,-0.0601503759398496,782.083757191474,-0.258082756504152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00404431158783192,0.981985756179305,2509.13803288703,0.0914687494018285,0.00573979591836737,1.56440281030445,590.181145534506,0.135508508372763,0.00487408610885476,0.796,311.191704180524,0.482496163843909
"258",1997-06-15,1065703,0.00188681728614193,64.8,9.1,NA,NA,NA,NA,60.74,505,70.32,3568,NA,NA,NA,NA,64.29,942,NA,NA,NA,NA,NA,NA,56.9,6350,63.1,1487,61.9,330,NA,NA,NA,NA,NA,NA,NA,NA,0.00679595557765622,-0.0801457194899818,383.679018892954,-0.195420903188238,-0.00042643923240937,-0.102389937106918,2744.91720521072,-0.191221501576652,NA,NA,NA,NA,NA,NA,NA,NA,0.00296411856474288,0.256,751.049722421905,-0.0396812163456951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00350262697022774,0.342210949059395,2322.06971416015,-0.0745548137547628,0.000317057704502188,0.357990867579909,450.645345617716,-0.236428765934936,0.000808407437348446,-0.265033407572383,231.96509124914,-0.254591018549211
"259",1997-07-15,1077168,0.0107581568223041,64.8,8.9,NA,NA,NA,NA,60.92,533,70.42,3357,NA,NA,NA,NA,64.43,1184,NA,NA,NA,NA,NA,NA,56.57,2029,63.23,498,62.17,264,NA,NA,NA,NA,NA,NA,NA,NA,0.0029634507737899,0.0554455445544555,402.725840195626,0.0496425928048612,0.00142207053469856,-0.0591367713004485,2759.19949971894,0.0052031786172313,NA,NA,NA,NA,NA,NA,NA,NA,0.00217763260227088,0.256900212314225,706.242234911885,-0.0596598150193437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00579964850615111,-0.680472440944882,2063.14928281057,-0.111504159315573,0.0020602218700474,-0.665097511768662,436.983836141164,-0.0303154345416029,0.00436187399030707,-0.2,195.312965376853,-0.158007076301498
